Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
STAT,29555,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,2,,,Afternoon,,STAT 29555
STAT,31100,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,2,,,Afternoon,,STAT 31100
STAT,31100,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Evening,,STAT 31100
STAT,31900,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,2,,,Afternoon,,STAT 31900
STAT,61400,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Evening,,STAT 61400
STAT,70100,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Afternoon,,STAT 70100
STAT,70600,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Evening,,STAT 70600
STAT,71700,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Morning,,STAT 71700
STAT,72401,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,2,,,Morning,,STAT 72401
STAT,73900,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Morning,,STAT 73900
STAT,75400,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,2,,,Morning,,STAT 75400
STAT,76100,1,"North Bldg 305,West Bldg W204,North Bldg 306,West Bldg W208,West Bldg W116,West Bldg W405,West Bldg W415,East Bldg E921,East Bldg E920,West Bldg W603,West Bldg W113,North Bldg C004,West Bldg W214,West Bldg W507,West Bldg W424,ThomHunter 408,West Bldg W406,North Bldg C114,East Bldg E922,West Bldg W506,West Bldg W609","Martinez Vincent Ryan,Clarkson Sandra,Williams William H",2,1,,,Afternoon,,STAT 76100
SW,20100,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Morning,,SW 20100
SW,20100,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Afternoon,,SW 20100
SW,31000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Afternoon,,SW 31000
SW,31000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Evening,,SW 31000
SW,32000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Morning,,SW 32000
SW,32000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Afternoon,,SW 32000
SW,33000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Morning,,SW 33000
SW,33000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Afternoon,,SW 33000
SW,36000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Evening,,SW 36000
SW,37000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Evening,,SW 37000
SW,41000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Evening,,SW 41000
SW,42000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Afternoon,,SW 42000
SW,43000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Afternoon,,SW 43000
SW,43000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Evening,,SW 43000
SW,44000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,1,,,Morning,,SW 44000
SW,44000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Evening,,SW 44000
SW,45000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Morning,,SW 45000
SW,45000,1,"West Bldg W424,Silberman 212,Silberman 322,North Bldg C114,ThomHunter 505,Silberman 329,Silberman 324,Silberman 216,Silberman 218,Silberman 214","Cherry Katherine,Dempsey Patricia,Younger Tiffany,Olatunji Senemeht Eakhu,Earner Ilze,Brown-Manning Robyn,Anand Akanksha,Ortega-Williams Anna,Trachtenberg Judith,Cineas Jennille K,Sherman Roger W",3,2,,,Evening,,SW 45000
THC,70200,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",2,1,,,Morning,,THC 70200
THC,73100,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,1,,,Evening,,THC 73100
THC,73300,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,1,,,Evening,,THC 73300
THC,73500,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,2,,,Morning,,THC 73500
THC,75100,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,2,,,Afternoon,,THC 75100
THC,76072,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",2,1,,,Evening,,THC 76072
THC,76079,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",2,1,,,Evening,,THC 76079
THC,79900,1,"Baker BTB210,Baker BTB260,Baker BTB220","Scarfuto Christine Marie,Orenstein Claudia,Kalb Jonathan,Chang Dong Shin",3,1,,,Morning,,THC 79900
THEA,10100,4,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Morning,,THEA 10100
THEA,10100,5,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Afternoon,,THEA 10100
THEA,10100,3,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Evening,,THEA 10100
THEA,16100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 16100
THEA,16100,4,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Evening,,THEA 16100
THEA,21100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Morning,,THEA 21100
THEA,21200,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Morning,,THEA 21200
THEA,21300,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 21300
THEA,25100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Evening,,THEA 25100
THEA,25350,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 25350
THEA,26100,2,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,2,,,Morning,,THEA 26100
THEA,26200,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",4,1,,,Evening,,THEA 26200
THEA,26300,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Afternoon,,THEA 26300
THEA,27500,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 27500
THEA,28100,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,1,,,Morning,,THEA 28100
THEA,29704,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",3,1,,,Morning,,THEA 29704
THEA,29787,1,"West Bldg W215,West Bldg W714,Baker BTB680,Baker BTB420,Baker BTB260,Baker BTB620,Baker BTB320,Baker BTB220,Baker BTB240,North Bldg 537,North Bldg 1001F,Baker BTB230,Baker BTB460","Ceesay Nemuna Rose,Williams Adrienne D,Calderon Ian,Krumholz Brad Mitchell,Rosas Adrian Pio,Felner Mira,Kalb Jonathan,Romano Peter Joseph,Thompson Pregerson Louisa Logan,Chang Dong Shin,Moore Benjamin J,Cusick Timothy P,Scarfuto Christine Marie,Holder Lateefah O,Grodman Asher Chazen,Mosher Gregory Dean,Chatterjee Deepsikha,Grover Alexander,Bosch Barbara,Orenstein Claudia,Rogals Frederick Alexander",2,2,,,Evening,,THEA 29787
